replicate,beta_hat,se,ucb,lcb,beta_min,p_rand_less,p_rand_greater,N,nbar_ret,sigma_blind,leak_excursion,leak_fired,delivery_p99_ms,delivery_fired,retention_imbalance,retention_fired,balance_fired,gate_required,gate_audited,gate_passed,collider_inter_z,collider_smd,collider_rank_z,collider_fired,decision
16,-57.94537844297977,4.967387676007929,-49.80623571690546,-67.12435947420737,43.54506487105461,0.001,1.0,24,47.875,1.065242148513901,0.005008001320422667,False,0.5116705326410685,False,0.04236111111111107,False,False,0.5321720952548852,0.04236111111111107,True,-0.23277495220302524,0.24303977991081685,-6.5828879108201965,False,supported
17,-55.6245674861788,5.083022343852078,-47.02920548500253,-64.41700568450617,44.30449874012312,0.001,1.0,24,47.458333333333336,1.0790934962028647,0.017076979053196235,False,0.5190662236658007,False,0.06666666666666665,False,False,0.5084906306421607,0.06666666666666665,True,-1.7738530448930336,0.273954217750703,-6.647731361201913,False,supported
18,-63.34544043862454,4.6097712838898355,-56.66930102877517,-72.5802664033923,43.68581827966843,0.001,1.0,24,47.541666666666664,1.064958496381717,0.030160667054278018,False,0.4942887226808176,False,0.01805555555555549,False,False,0.5714149237130308,0.01805555555555549,True,0.4172761948936795,0.16573760316534206,-5.36962040200964,False,supported
19,-62.86748202800396,4.66515118006242,-55.08397197409368,-71.69298672989513,45.2753172922704,0.001,1.0,24,48.25,1.111898560306511,0.03790599793788726,False,0.508092031226288,False,0.036805555555555536,False,False,0.5491978827321343,0.036805555555555536,True,-1.141262684151777,0.20585870145643473,-7.320111631461112,False,supported
20,-50.54238809443016,3.7718977540837573,-43.58027904451529,-56.375669212313966,44.672964707581556,0.001,1.0,24,47.75,1.091406333548432,0.002341225724119075,False,0.48917842058150657,False,0.023611111111111138,False,False,0.461916667089078,0.023611111111111138,True,0.8930688982474936,0.177726622395015,-5.526438161316447,False,forward_only_adequate
21,-61.81114687091721,4.062645637261795,-55.44525446956589,-69.64211411072752,44.257625777391794,0.001,1.0,24,48.541666666666664,1.0901856486017782,0.010180528638620071,False,0.4975248520520698,False,0.03472222222222221,False,False,0.550418419795417,0.03472222222222221,True,-0.7143203526306698,0.127891374387042,-5.029853152237444,False,supported
22,-66.50125415669571,5.866077719706142,-56.87436560965047,-77.29821464343216,46.759470018793444,0.001,1.0,24,47.5,1.1393873448636005,0.04519872105167964,False,0.4940264073676558,False,0.03472222222222221,False,False,0.56314119324574,0.03472222222222221,True,-0.861679541421671,0.3354928878982022,-6.8217466366801105,False,supported
23,-64.40885073584332,3.2202768380943825,-58.479279664225004,-69.74250360200432,42.91188685272981,0.001,1.0,24,47.333333333333336,1.043797283805487,0.02269601477855654,False,0.5135332336363944,False,0.014583333333333282,False,False,0.587341124733839,0.014583333333333282,True,0.41643261159427786,0.24412724645969572,-5.996151150122789,False,supported
24,-61.38369478982105,3.8978081845153834,-54.75977794127915,-67.88257442315232,44.285221819545896,0.001,1.0,24,47.25,1.076253897689816,0.0018988029280809138,False,0.4727877960217814,False,0.027083333333333348,False,False,0.553021297232743,0.027083333333333348,True,1.0324933098905582,0.23004451331939665,-5.8282134965556125,False,supported
25,-62.90851320760394,3.804044531245569,-56.70745174261846,-69.60644154844256,45.099940531843735,0.001,1.0,24,47.291666666666664,1.0965369877654843,0.03344576436650757,False,0.48816039328151173,False,0.04166666666666674,False,False,0.5555978743687682,0.04166666666666674,True,0.9631833483155703,0.12612721418205405,-4.4084016980926215,False,supported
26,-64.88463966513912,4.257022756757061,-58.48356487765512,-72.44042762167194,45.19082574743514,0.001,1.0,24,48.5,1.1126950418305872,0.0032113862041428048,False,0.5244554161629111,False,0.028472222222222232,False,False,0.5627453189173232,0.028472222222222232,True,1.502597570963466,0.19694861821163068,-5.922302144015494,False,supported
27,-61.70526413240858,5.083087149824536,-53.57405615120019,-71.4732592135183,44.94729899000001,0.001,1.0,24,47.083333333333336,1.090415977042753,0.017243685501606695,False,0.4985361247278606,False,0.03819444444444442,False,False,0.5495716536869564,0.03819444444444442,True,-0.13693647394004527,0.17768189145581745,-6.707221810165798,False,supported
28,-53.057999525548134,5.123551702105126,-41.74958519856822,-60.594881968205385,42.797083782172265,0.001,1.0,24,47.5,1.0428359354559802,0.026371020414618782,False,0.5027457928122561,False,0.04166666666666674,False,False,0.502758162287733,0.04166666666666674,True,-1.3496796179853312,0.3528647038251143,-5.724259518032031,False,forward_only_adequate
29,-59.860796802903984,5.84500592233821,-50.15649480967089,-68.98610829994676,44.59094180734008,0.001,1.0,24,48.208333333333336,1.0946183147549764,0.005286476976074862,False,0.5169459078640584,False,0.050000000000000044,False,False,0.5345153578209672,0.050000000000000044,True,0.03541063853868139,0.21085406693712364,-6.696312666732805,False,supported
